function,category,original_line,current_line,cpp_locations
function_489910,unchanged_decompiled_body,179229,177776,
function_489940,unchanged_decompiled_body,179240,177787,
function_489a80,unchanged_decompiled_body,179423,177970,
function_489b00,unchanged_decompiled_body,179441,177988,
function_489c60,unchanged_decompiled_body,179601,178148,
function_489de0,unchanged_decompiled_body,179931,178478,
function_489e30,unchanged_decompiled_body,179941,178488,
function_489e80,original_short_body,179951,178498,
function_489e90,unchanged_decompiled_body,179957,178504,
function_489ef0,replacement_mapping_unresolved,179976,,
function_489f20,replacement_mapping_unresolved,179989,,
function_489f30,cpp_address_replacement,179998,,src/squirrel/squirrel_legacy_api.cpp:448
function_489f50,cpp_address_replacement,180020,,src/squirrel/squirrel_legacy_api.cpp:452
function_489fa0,replacement_mapping_unresolved,180042,,
function_48a0a0,replacement_mapping_unresolved,180065,,
function_48a170,modified_nonempty_body,180101,179068,
function_492890,replacement_mapping_unresolved,180139,,
function_48a230,cpp_address_replacement,180152,,src/squirrel/squirrel_legacy_api.cpp:36
function_48a2d0,cpp_address_replacement,180194,,src/squirrel/squirrel_legacy_api.cpp:40
function_48a300,cpp_address_replacement,180205,,src/squirrel/squirrel_legacy_api.cpp:44
function_48a370,cpp_address_replacement,180243,,src/squirrel/squirrel_legacy_api.cpp:48
function_48a3e0,cpp_address_replacement,180281,,src/squirrel/squirrel_legacy_api.cpp:52
function_48a400,cpp_address_replacement,180289,,src/squirrel/squirrel_legacy_api.cpp:56
function_48a430,cpp_address_replacement,180301,,src/squirrel/squirrel_legacy_api.cpp:60
function_48a460,cpp_address_replacement,180312,,src/squirrel/squirrel_legacy_api.cpp:64
function_48a480,cpp_address_replacement,180318,,src/squirrel/squirrel_legacy_api.cpp:68
function_48a4f0,cpp_address_replacement,180343,,src/squirrel/squirrel_legacy_api.cpp:72
function_48a530,cpp_address_replacement,180363,,src/squirrel/squirrel_legacy_api.cpp:76
function_48a580,cpp_address_replacement,180384,,src/squirrel/squirrel_legacy_api.cpp:80
function_48a5c0,cpp_address_replacement,180404,,src/squirrel/squirrel_legacy_api.cpp:84
function_48a600,cpp_address_replacement,180424,,src/squirrel/squirrel_legacy_api.cpp:88
function_48a670,cpp_address_replacement,180457,,src/squirrel/squirrel_legacy_api.cpp:92
function_48a690,cpp_address_replacement,180463,,src/squirrel/squirrel_legacy_api.cpp:96
function_48a6b0,cpp_address_replacement,180469,,src/squirrel/squirrel_legacy_api.cpp:100
function_48a720,cpp_address_replacement,180489,,src/squirrel/squirrel_legacy_api.cpp:108
function_48a790,cpp_address_replacement,180517,,src/squirrel/squirrel_legacy_api.cpp:112
function_48a980,cpp_address_replacement,180632,,src/squirrel/squirrel_legacy_api.cpp:136
function_48a9e0,cpp_address_replacement,180656,,src/squirrel/squirrel_legacy_api.cpp:140
function_48aa20,modified_nonempty_body,180668,100779,src/squirrel/squirrel_legacy_api.cpp:144
function_48aa30,cpp_address_replacement,180674,,src/squirrel/squirrel_legacy_api.cpp:148
function_48aa50,cpp_address_replacement,180680,,src/squirrel/squirrel_legacy_api.cpp:152
function_48aa60,cpp_address_replacement,180686,,src/squirrel/squirrel_legacy_api.cpp:156
function_48aa80,cpp_address_replacement,180692,,src/squirrel/squirrel_legacy_api.cpp:160
function_48ab40,cpp_address_replacement,180734,,src/squirrel/squirrel_legacy_api.cpp:164
function_48ab90,cpp_address_replacement,180749,,src/squirrel/squirrel_legacy_api.cpp:168
function_48abe0,cpp_address_replacement,180773,,src/squirrel/squirrel_legacy_api.cpp:172
function_48ac00,cpp_address_replacement,180781,,src/squirrel/squirrel_legacy_api.cpp:176
function_48ac70,cpp_address_replacement,180803,,src/squirrel/squirrel_legacy_api.cpp:180
function_48acc0,cpp_address_replacement,180834,,src/squirrel/squirrel_legacy_api.cpp:184
function_48ace0,cpp_address_replacement,180840,,src/squirrel/squirrel_legacy_api.cpp:188
function_48ada0,cpp_address_replacement,180881,,src/squirrel/squirrel_legacy_api.cpp:192
function_48adb0,cpp_address_replacement,180887,,src/squirrel/squirrel_legacy_api.cpp:196
function_48af30,cpp_address_replacement,180980,,src/squirrel/squirrel_legacy_api.cpp:200
function_48afa0,cpp_address_replacement,181019,,src/squirrel/squirrel_legacy_api.cpp:204
function_48b050,cpp_address_replacement,181042,,src/squirrel/squirrel_legacy_api.cpp:212
function_48b160,cpp_address_replacement,181048,,src/squirrel/squirrel_legacy_api.cpp:216
function_48b180,cpp_address_replacement,181054,,src/squirrel/squirrel_legacy_api.cpp:220
function_48b1a0,cpp_address_replacement,181060,,src/squirrel/squirrel_legacy_api.cpp:224
function_498a30,replacement_mapping_unresolved,181072,,
function_48b320,cpp_address_replacement,181131,,src/squirrel/squirrel_legacy_api.cpp:228
function_48b410,cpp_address_replacement,181191,,src/squirrel/squirrel_legacy_api.cpp:232
function_48b490,modified_nonempty_body,181213,101174,src/squirrel/squirrel_legacy_api.cpp:236
function_48b510,cpp_address_replacement,181235,,src/squirrel/squirrel_legacy_api.cpp:240
function_48b5a0,cpp_address_replacement,181265,,src/squirrel/squirrel_legacy_api.cpp:244
function_48b630,cpp_address_replacement,181299,,src/squirrel/squirrel_legacy_api.cpp:248
function_48b840,replacement_mapping_unresolved,181403,,
function_48b870,cpp_address_replacement,181417,,src/squirrel/squirrel_legacy_api.cpp:252
function_48b8b0,cpp_address_replacement,181427,,src/squirrel/squirrel_legacy_api.cpp:256
function_48b8d0,cpp_address_replacement,181434,,src/squirrel/squirrel_legacy_api.cpp:260
function_48b8f0,cpp_address_replacement,181440,,src/squirrel/squirrel_legacy_api.cpp:264
function_48b900,replacement_mapping_unresolved,181446,,
function_48b910,replacement_mapping_unresolved,181452,,
function_48b920,replacement_mapping_unresolved,181458,,
function_48b980,replacement_mapping_unresolved,181520,,
function_48b9f0,replacement_mapping_unresolved,181544,,
function_48ba10,replacement_mapping_unresolved,181556,,
function_48ba20,replacement_mapping_unresolved,181564,,
function_48bb10,replacement_mapping_unresolved,181608,,
function_48bb30,cpp_address_replacement,181615,,src/squirrel/squirrel_legacy_api.cpp:380
function_48bba0,replacement_mapping_unresolved,181629,,
function_48bc70,replacement_mapping_unresolved,181660,,
function_48bca0,replacement_mapping_unresolved,181673,,
function_48bd40,replacement_mapping_unresolved,181700,,
function_48bd60,replacement_mapping_unresolved,181707,,
function_48be40,replacement_mapping_unresolved,181740,,
function_48be70,cpp_address_replacement,181755,,src/squirrel/squirrel_legacy_api.cpp:532
function_48be80,replacement_mapping_unresolved,181763,,
function_48bec0,cpp_address_replacement,181770,,src/squirrel/squirrel_legacy_api.cpp:384
function_48bf50,cpp_address_replacement,181797,,src/squirrel/squirrel_legacy_api.cpp:536
function_48bfe0,replacement_mapping_unresolved,181821,,
function_48c080,replacement_mapping_unresolved,181873,,
function_48c170,replacement_mapping_unresolved,181944,,
function_48c1c0,cpp_address_replacement,181953,,src/squirrel/squirrel_legacy_api.cpp:268
function_48c1f0,cpp_address_replacement,181960,,src/squirrel/squirrel_legacy_api.cpp:272
function_48c2f0,cpp_address_replacement,182007,,src/squirrel/squirrel_legacy_api.cpp:276
function_48c350,cpp_address_replacement,182022,,src/squirrel/squirrel_legacy_api.cpp:280
function_48c400,cpp_address_replacement,182071,,src/squirrel/squirrel_legacy_api.cpp:284
function_48c580,cpp_address_replacement,182219,,src/squirrel/squirrel_legacy_api.cpp:288
function_48c620,cpp_address_replacement,182255,,src/squirrel/squirrel_legacy_api.cpp:292
function_48c690,cpp_address_replacement,182291,,src/squirrel/squirrel_legacy_api.cpp:296
function_48c700,cpp_address_replacement,182315,,src/squirrel/squirrel_legacy_api.cpp:300
function_48c780,cpp_address_replacement,182351,,src/squirrel/squirrel_legacy_api.cpp:304
function_48c7f0,cpp_address_replacement,182379,,src/squirrel/squirrel_legacy_api.cpp:308
function_48c840,modified_nonempty_body,182398,101194,src/squirrel/squirrel_legacy_api.cpp:312
function_48c890,modified_nonempty_body,182418,100822,src/squirrel/squirrel_legacy_api.cpp:316
function_48c910,cpp_address_replacement,182452,,src/squirrel/squirrel_legacy_api.cpp:320
function_48c950,cpp_address_replacement,182480,,src/squirrel/squirrel_legacy_api.cpp:324
function_48ca10,cpp_address_replacement,182513,,src/squirrel/squirrel_legacy_api.cpp:328
function_493cd0,replacement_mapping_unresolved,182534,,
function_48cb10,cpp_address_replacement,182570,,src/squirrel/squirrel_legacy_api.cpp:332
function_491880,cpp_address_replacement,182580,,src/squirrel/squirrel_legacy_api.cpp:425
function_48cc70,cpp_address_replacement,182659,,src/squirrel/squirrel_legacy_api.cpp:336
function_48e520,cpp_address_replacement,182714,,src/squirrel/squirrel_legacy_api.cpp:412
function_48cd50,cpp_address_replacement,182724,,src/squirrel/squirrel_legacy_api.cpp:340
function_48ce70,cpp_address_replacement,182791,,src/squirrel/squirrel_legacy_api.cpp:348
function_48cfa0,cpp_address_replacement,182879,,src/squirrel/squirrel_legacy_api.cpp:352
function_48d0b0,cpp_address_replacement,182942,,src/squirrel/squirrel_legacy_api.cpp:356
function_48d0f0,replacement_mapping_unresolved,182948,,
function_48d1b0,replacement_mapping_unresolved,183064,,
function_48d220,replacement_mapping_unresolved,183099,,
function_48d310,replacement_mapping_unresolved,183188,,
function_48d390,replacement_mapping_unresolved,183234,,
function_48d430,replacement_mapping_unresolved,183257,,
function_48d450,replacement_mapping_unresolved,183266,,
function_48d4e0,replacement_mapping_unresolved,183290,,
function_48d550,replacement_mapping_unresolved,183306,,
function_48d5a0,replacement_mapping_unresolved,183316,,
function_48d620,replacement_mapping_unresolved,183345,,
function_48d6d0,replacement_mapping_unresolved,183381,,
function_48d720,replacement_mapping_unresolved,183402,,
function_48d770,cpp_address_replacement,183412,,src/squirrel/squirrel_legacy_api.cpp:360
function_48d7e0,cpp_address_replacement,183445,,src/squirrel/squirrel_legacy_api.cpp:364
function_48d850,cpp_address_replacement,183466,,src/squirrel/squirrel_legacy_api.cpp:368
function_48d940,replacement_mapping_unresolved,183598,,
function_48d9f0,replacement_mapping_unresolved,183663,,
function_48da60,replacement_mapping_unresolved,183710,,
function_48dac0,replacement_mapping_unresolved,183728,,
function_48db40,replacement_mapping_unresolved,183763,,
function_48dc10,replacement_mapping_unresolved,183801,,
function_48dd10,cpp_address_replacement,183853,,src/squirrel/squirrel_legacy_api.cpp:372
function_48dda0,cpp_address_replacement,183883,,src/squirrel/squirrel_legacy_api.cpp:376
function_49ab80,replacement_mapping_unresolved,183897,,
function_48de90,replacement_mapping_unresolved,183914,,
function_48e030,replacement_mapping_unresolved,184015,,
function_48e0e0,cpp_address_replacement,184052,,src/squirrel/squirrel_legacy_api.cpp:456
function_48e120,cpp_address_replacement,184067,,src/squirrel/squirrel_legacy_api.cpp:460
function_48e160,replacement_mapping_unresolved,184087,,
function_48e180,replacement_mapping_unresolved,184109,,
function_48e260,replacement_mapping_unresolved,184155,,
function_48e2e0,replacement_mapping_unresolved,184195,,
function_48e460,replacement_mapping_unresolved,184304,,
function_48e480,replacement_mapping_unresolved,184310,,
function_48e4a0,replacement_mapping_unresolved,184319,,
function_48e4b0,replacement_mapping_unresolved,184326,,
function_48e4d0,cpp_address_replacement,184339,,src/squirrel/squirrel_legacy_api.cpp:464
function_48e4f0,replacement_mapping_unresolved,184357,,
function_48e580,replacement_mapping_unresolved,184416,,
function_48e600,replacement_mapping_unresolved,184447,,
function_48e640,replacement_mapping_unresolved,184481,,
function_48e680,replacement_mapping_unresolved,184491,,
function_48e6c0,replacement_mapping_unresolved,184507,,
function_48e6e0,replacement_mapping_unresolved,184514,,
function_48e730,replacement_mapping_unresolved,184532,,
function_48e800,replacement_mapping_unresolved,184586,,
function_48e9d0,replacement_mapping_unresolved,184663,,
function_48ee90,replacement_mapping_unresolved,185106,,
function_48ef10,replacement_mapping_unresolved,185142,,
function_48ef70,replacement_mapping_unresolved,185168,,
function_48eff0,replacement_mapping_unresolved,185234,,
function_48f040,replacement_mapping_unresolved,185260,,
function_48f050,replacement_mapping_unresolved,185269,,
function_48f1c0,replacement_mapping_unresolved,185470,,
function_48f240,replacement_mapping_unresolved,185501,,
function_48f280,replacement_mapping_unresolved,185513,,
function_48f300,replacement_mapping_unresolved,185580,,
function_48f380,replacement_mapping_unresolved,185601,,
function_48fac0,replacement_mapping_unresolved,186312,,
function_48fba0,replacement_mapping_unresolved,186384,,
function_48fc00,replacement_mapping_unresolved,186429,,
function_48fd00,replacement_mapping_unresolved,186522,,
function_48fd70,replacement_mapping_unresolved,186569,,
function_48fdf0,replacement_mapping_unresolved,186632,,
function_48fe70,replacement_mapping_unresolved,186685,,
function_48fed0,replacement_mapping_unresolved,186729,,
function_48ffd0,replacement_mapping_unresolved,186877,,
function_490040,replacement_mapping_unresolved,186907,,
function_4900d0,replacement_mapping_unresolved,186926,,
function_490280,replacement_mapping_unresolved,187063,,
function_490320,replacement_mapping_unresolved,187088,,
function_490370,replacement_mapping_unresolved,187115,,
function_490630,replacement_mapping_unresolved,187359,,
function_4908d0,replacement_mapping_unresolved,187633,,
function_4909e0,replacement_mapping_unresolved,187727,,
function_490b20,replacement_mapping_unresolved,187798,,
function_490b50,replacement_mapping_unresolved,187821,,
function_490b60,replacement_mapping_unresolved,187830,,
function_490c40,replacement_mapping_unresolved,187916,,
function_490c80,replacement_mapping_unresolved,187933,,
function_490d50,replacement_mapping_unresolved,187995,,
function_490d90,replacement_mapping_unresolved,188027,,
function_490fa0,replacement_mapping_unresolved,188208,,
function_490fc0,replacement_mapping_unresolved,188222,,
function_4910c0,replacement_mapping_unresolved,188272,,
function_4910e0,replacement_mapping_unresolved,188279,,
function_491150,replacement_mapping_unresolved,188293,,
function_491230,replacement_mapping_unresolved,188329,,
function_491260,replacement_mapping_unresolved,188342,,
function_4912e0,replacement_mapping_unresolved,188387,,
function_491340,replacement_mapping_unresolved,188423,,
function_491400,replacement_mapping_unresolved,188468,,
function_4914a0,replacement_mapping_unresolved,188493,,
function_491500,replacement_mapping_unresolved,188550,,
function_4915b0,replacement_mapping_unresolved,188585,,
function_4916a0,replacement_mapping_unresolved,188643,,
function_491760,cpp_address_replacement,188748,,src/squirrel/squirrel_legacy_api.cpp:443
function_4917b0,replacement_mapping_unresolved,188785,,
function_491820,cpp_address_replacement,188869,,src/squirrel/squirrel_legacy_api.cpp:416
function_491870,replacement_mapping_unresolved,188904,,
function_4918a0,cpp_address_replacement,188920,,src/squirrel/squirrel_legacy_api.cpp:429
function_4918b0,replacement_mapping_unresolved,188927,,
function_491910,replacement_mapping_unresolved,188993,,
function_4919b0,replacement_mapping_unresolved,189033,,
function_491a50,replacement_mapping_unresolved,189072,,
function_491bf0,replacement_mapping_unresolved,189164,,
function_491c10,replacement_mapping_unresolved,189173,,
function_491de0,replacement_mapping_unresolved,189325,,
function_491f30,replacement_mapping_unresolved,189377,,
function_491fe0,replacement_mapping_unresolved,189396,,
function_4920a0,replacement_mapping_unresolved,189455,,
function_497850,replacement_mapping_unresolved,189664,,
function_492370,historical_removal_manifest,189712,,
function_492440,replacement_mapping_unresolved,189761,,
function_492640,replacement_mapping_unresolved,189932,,
function_4927b0,replacement_mapping_unresolved,190001,,
function_492a80,replacement_mapping_unresolved,190155,,
function_492c90,replacement_mapping_unresolved,190271,,
function_492d00,replacement_mapping_unresolved,190296,,
function_492dc0,replacement_mapping_unresolved,190330,,
function_492ed0,replacement_mapping_unresolved,190383,,
function_493310,replacement_mapping_unresolved,190657,,
function_493710,replacement_mapping_unresolved,190899,,
function_493a40,replacement_mapping_unresolved,191129,,
function_493e70,replacement_mapping_unresolved,191387,,
function_4940f0,replacement_mapping_unresolved,191544,,
function_494120,replacement_mapping_unresolved,191557,,
function_4944b0,replacement_mapping_unresolved,191807,,
function_494710,replacement_mapping_unresolved,192064,,
function_494770,replacement_mapping_unresolved,192100,,
function_4948a0,replacement_mapping_unresolved,192168,,
function_494990,replacement_mapping_unresolved,192252,,
function_494bf0,replacement_mapping_unresolved,192418,,
function_494da0,replacement_mapping_unresolved,192533,,
function_4950c0,replacement_mapping_unresolved,192747,,
function_495360,replacement_mapping_unresolved,192990,,
function_497680,replacement_mapping_unresolved,195860,,
function_497940,replacement_mapping_unresolved,195989,,
function_497990,replacement_mapping_unresolved,196018,,
function_497a00,cpp_address_replacement,196074,,src/squirrel/squirrel_legacy_api.cpp:433
function_497b10,replacement_mapping_unresolved,196207,,
function_497d30,replacement_mapping_unresolved,196482,,
function_497e30,replacement_mapping_unresolved,196551,,
function_497f10,replacement_mapping_unresolved,196679,,
function_497fd0,replacement_mapping_unresolved,196780,,
function_497ff0,replacement_mapping_unresolved,196789,,
function_498080,replacement_mapping_unresolved,196822,,
function_4980a0,replacement_mapping_unresolved,196829,,
function_4981e0,replacement_mapping_unresolved,196961,,
function_498200,replacement_mapping_unresolved,196970,,
function_4982f0,replacement_mapping_unresolved,197033,,
function_498320,replacement_mapping_unresolved,197046,,
function_498440,replacement_mapping_unresolved,197182,,
function_498580,replacement_mapping_unresolved,197256,,
function_498590,modified_nonempty_body,197262,180053,
function_4985b0,modified_nonempty_body,197268,180066,
function_4985d0,replacement_mapping_unresolved,197275,,
function_498690,replacement_mapping_unresolved,197317,,
function_4986b0,replacement_mapping_unresolved,197342,,
function_498730,replacement_mapping_unresolved,197384,,
function_498770,replacement_mapping_unresolved,197400,,
function_4987a0,replacement_mapping_unresolved,197425,,
function_4988e0,replacement_mapping_unresolved,197469,,
function_498b60,replacement_mapping_unresolved,197603,,
function_498c20,replacement_mapping_unresolved,197676,,
function_498c60,replacement_mapping_unresolved,197691,,
function_498d30,replacement_mapping_unresolved,197759,,
function_498da0,replacement_mapping_unresolved,197855,,
function_498e30,replacement_mapping_unresolved,197881,,
function_498e90,replacement_mapping_unresolved,197919,,
function_498f50,replacement_mapping_unresolved,197996,,
function_499080,replacement_mapping_unresolved,198122,,
function_499130,replacement_mapping_unresolved,198152,,
function_4992c0,replacement_mapping_unresolved,198217,,
function_499380,replacement_mapping_unresolved,198246,,
function_4993b0,replacement_mapping_unresolved,198253,,
function_49a000,replacement_mapping_unresolved,198307,,
function_499610,replacement_mapping_unresolved,198364,,
function_4996c0,replacement_mapping_unresolved,198401,,
function_4996f0,replacement_mapping_unresolved,198414,,
function_499800,replacement_mapping_unresolved,198469,,
function_499940,replacement_mapping_unresolved,198549,,
function_499970,cpp_address_replacement,198562,,src/squirrel/squirrel_legacy_api.cpp:439
function_499a20,cpp_address_replacement,198612,,src/squirrel/squirrel_legacy_api.cpp:477
function_499b00,cpp_address_replacement,198658,,src/squirrel/squirrel_legacy_api.cpp:470
function_499b50,replacement_mapping_unresolved,198692,,
function_499ca0,replacement_mapping_unresolved,198738,,
function_499d30,replacement_mapping_unresolved,198759,,
function_499df0,replacement_mapping_unresolved,198790,,
function_499f80,replacement_mapping_unresolved,198976,,
function_499fd0,replacement_mapping_unresolved,199004,,
function_49a0c0,replacement_mapping_unresolved,199046,,
function_49a140,replacement_mapping_unresolved,199116,,
function_49a170,replacement_mapping_unresolved,199132,,
function_49a1b0,replacement_mapping_unresolved,199156,,
function_49a220,replacement_mapping_unresolved,199185,,
function_49a280,replacement_mapping_unresolved,199265,,
function_49a2a0,replacement_mapping_unresolved,199272,,
function_49a2e0,replacement_mapping_unresolved,199314,,
function_49a360,replacement_mapping_unresolved,199345,,
function_49a3e0,replacement_mapping_unresolved,199391,,
function_49a400,replacement_mapping_unresolved,199400,,
function_49a430,replacement_mapping_unresolved,199411,,
function_49a4b0,replacement_mapping_unresolved,199475,,
function_49a520,cpp_address_replacement,199523,,src/squirrel/squirrel_legacy_api.cpp:496
function_49a670,replacement_mapping_unresolved,199576,,
function_49a680,replacement_mapping_unresolved,199584,,
function_49a790,replacement_mapping_unresolved,199713,,
function_49a8c0,replacement_mapping_unresolved,199837,,
function_49a8e0,replacement_mapping_unresolved,199846,,
function_49aa40,replacement_mapping_unresolved,200063,,
function_49aaa0,replacement_mapping_unresolved,200090,,
function_49ad60,replacement_mapping_unresolved,200313,,
function_49af80,replacement_mapping_unresolved,200458,,
function_49c350,cpp_address_replacement,201361,,src/squirrel/squirrel_legacy_api.cpp:408
function_49c9e0,historical_removal_manifest,201757,,
function_49ca00,historical_removal_manifest,201768,,
function_49cb20,historical_removal_manifest,201831,,
function_49cb60,historical_removal_manifest,201837,,
function_49cbb0,historical_removal_manifest,201878,,
function_49cc80,historical_removal_manifest,201952,,
function_49cce0,historical_removal_manifest,201962,,
function_49cdf0,historical_removal_manifest,201982,,
function_49ce50,historical_removal_manifest,201994,,
function_49cf80,historical_removal_manifest,202202,,
function_49d110,historical_removal_manifest,202298,,
function_49d190,historical_removal_manifest,202354,,
function_49d230,historical_removal_manifest,202391,,
function_49d450,historical_removal_manifest,202613,,
function_49d600,historical_removal_manifest,202680,,
function_49d680,historical_removal_manifest,202696,,
function_49d6c0,historical_removal_manifest,202736,,
function_49d700,replacement_mapping_unresolved,202776,,
function_49d790,historical_removal_manifest,202806,,
function_49d8a0,historical_removal_manifest,202844,,
function_49d970,historical_removal_manifest,202896,,
function_49da60,historical_removal_manifest,202928,,
function_49ddd0,historical_removal_manifest,203253,,
function_49e080,historical_removal_manifest,203271,,
function_49e290,historical_removal_manifest,203376,,
function_49e300,historical_removal_manifest,203389,,
function_49e3f0,historical_removal_manifest,203457,,
function_4a4b30,replacement_mapping_unresolved,203820,,
function_4a46d0,replacement_mapping_unresolved,203858,,
function_49ec10,historical_removal_manifest,203974,,
function_49ef30,historical_removal_manifest,204249,,
function_49f060,historical_removal_manifest,204348,,
function_49f0e0,historical_removal_manifest,204384,,
function_49f200,historical_removal_manifest,204464,,
function_49f4f0,historical_removal_manifest,204601,,
function_49f560,historical_removal_manifest,204642,,
function_49f5d0,historical_removal_manifest,204683,,
function_49f640,historical_removal_manifest,204724,,
function_49f7e0,historical_removal_manifest,204833,,
function_49f8d0,historical_removal_manifest,204881,,
function_49fbb0,historical_removal_manifest,205087,,
function_49fc80,historical_removal_manifest,205167,,
function_49ffe0,historical_removal_manifest,205348,,
function_4a0030,historical_removal_manifest,205374,,
function_4a01f0,historical_removal_manifest,205562,,
function_4a0410,historical_removal_manifest,205703,,
function_4a0620,historical_removal_manifest,205841,,
function_4a0a00,historical_removal_manifest,206172,,
function_4a0c80,historical_removal_manifest,206388,,
function_4a1230,historical_removal_manifest,206722,,
function_4a15b0,replacement_mapping_unresolved,206910,,
function_4a16a0,replacement_mapping_unresolved,206933,,
function_4a1760,replacement_mapping_unresolved,206995,,
function_4a1770,replacement_mapping_unresolved,207001,,
function_4a1790,replacement_mapping_unresolved,207009,,
function_4a17b0,replacement_mapping_unresolved,207016,,
function_4a17d0,replacement_mapping_unresolved,207023,,
function_4a1810,replacement_mapping_unresolved,207035,,
function_4a1850,replacement_mapping_unresolved,207047,,
function_4a1870,replacement_mapping_unresolved,207054,,
function_4a1890,replacement_mapping_unresolved,207061,,
function_4a18c0,replacement_mapping_unresolved,207068,,
function_4a1a00,replacement_mapping_unresolved,207157,,
function_4a1a40,replacement_mapping_unresolved,207168,,
function_4a1b40,replacement_mapping_unresolved,207236,,
function_4a1b90,replacement_mapping_unresolved,207244,,
function_4a1c10,replacement_mapping_unresolved,207261,,
function_4a1c60,replacement_mapping_unresolved,207270,,
function_4a1c70,replacement_mapping_unresolved,207276,,
function_4a1d20,replacement_mapping_unresolved,207295,,
function_4a1e20,replacement_mapping_unresolved,207414,,
function_4a1eb0,replacement_mapping_unresolved,207430,,
function_4a2120,replacement_mapping_unresolved,207531,,
function_4a2360,replacement_mapping_unresolved,207643,,
function_4a2380,replacement_mapping_unresolved,207650,,
function_4a23a0,replacement_mapping_unresolved,207657,,
function_4a23c0,replacement_mapping_unresolved,207663,,
function_4a2480,replacement_mapping_unresolved,207694,,
function_4a24a0,replacement_mapping_unresolved,207700,,
function_4a24e0,replacement_mapping_unresolved,207713,,
function_4a2500,replacement_mapping_unresolved,207719,,
function_4a2520,replacement_mapping_unresolved,207725,,
function_4a2540,replacement_mapping_unresolved,207731,,
function_4a2580,replacement_mapping_unresolved,207740,,
function_4a25a0,replacement_mapping_unresolved,207746,,
function_4a25c0,replacement_mapping_unresolved,207752,,
function_4a2670,replacement_mapping_unresolved,207778,,
function_4a27d0,replacement_mapping_unresolved,207822,,
function_4a2890,replacement_mapping_unresolved,207851,,
function_4a2990,replacement_mapping_unresolved,207901,,
function_4a2a90,replacement_mapping_unresolved,207951,,
function_4a2ac0,replacement_mapping_unresolved,207958,,
function_4a2af0,replacement_mapping_unresolved,207965,,
function_4a2b10,replacement_mapping_unresolved,207971,,
function_4a2c80,replacement_mapping_unresolved,208025,,
function_4a2df0,replacement_mapping_unresolved,208115,,
function_4a2fa0,replacement_mapping_unresolved,208198,,
function_4a3030,replacement_mapping_unresolved,208224,,
function_4a3050,replacement_mapping_unresolved,208230,,
function_4a3070,replacement_mapping_unresolved,208236,,
function_4a3090,replacement_mapping_unresolved,208242,,
function_4a30b0,replacement_mapping_unresolved,208248,,
function_4a30d0,replacement_mapping_unresolved,208254,,
function_4a3120,replacement_mapping_unresolved,208267,,
function_4a3530,replacement_mapping_unresolved,208676,,
function_4a35a0,replacement_mapping_unresolved,208694,,
function_4a3610,replacement_mapping_unresolved,208731,,
function_4a3630,replacement_mapping_unresolved,208737,,
function_4a3650,replacement_mapping_unresolved,208743,,
function_4a36d0,replacement_mapping_unresolved,208769,,
function_4a3840,replacement_mapping_unresolved,208851,,
function_4a3a50,replacement_mapping_unresolved,208986,,
function_4a41a0,replacement_mapping_unresolved,209448,,
function_4a4300,replacement_mapping_unresolved,209526,,
function_4a4450,replacement_mapping_unresolved,209603,,
function_4a4520,replacement_mapping_unresolved,209645,,
function_4a4540,replacement_mapping_unresolved,209652,,
function_4a47e0,replacement_mapping_unresolved,209772,,
function_4a48c0,replacement_mapping_unresolved,209799,,
function_4a49c0,replacement_mapping_unresolved,209840,,
function_4a49e0,replacement_mapping_unresolved,209852,,
function_4a4a40,replacement_mapping_unresolved,209862,,
function_4a4a80,replacement_mapping_unresolved,209875,,
function_4a4af0,replacement_mapping_unresolved,209911,,
function_4a4b00,replacement_mapping_unresolved,209919,,
function_4a4b80,replacement_mapping_unresolved,209969,,
function_4a4bc0,replacement_mapping_unresolved,209996,,
function_4a5030,replacement_mapping_unresolved,210369,,
function_4a5070,replacement_mapping_unresolved,210380,,
function_4a50d0,replacement_mapping_unresolved,210446,,
function_4a51b0,replacement_mapping_unresolved,210490,,
function_4a5270,replacement_mapping_unresolved,210567,,
function_4a5320,replacement_mapping_unresolved,210598,,
function_4a5390,replacement_mapping_unresolved,210626,,
function_4a55f0,replacement_mapping_unresolved,210751,,
function_4a5680,replacement_mapping_unresolved,210781,,
function_4a56d0,replacement_mapping_unresolved,210797,,
function_4a57b0,replacement_mapping_unresolved,210833,,
function_4a58b0,replacement_mapping_unresolved,210966,,
function_4a5960,replacement_mapping_unresolved,210996,,
function_4a5ba0,replacement_mapping_unresolved,211157,,
function_4a5c30,replacement_mapping_unresolved,211188,,
function_4a5eb0,replacement_mapping_unresolved,211468,,
function_4a5fa0,replacement_mapping_unresolved,211518,,
function_4a6200,replacement_mapping_unresolved,211624,,
function_4a6270,replacement_mapping_unresolved,211655,,
function_4a6290,replacement_mapping_unresolved,211662,,
function_4a62d0,replacement_mapping_unresolved,211677,,
function_4a6470,replacement_mapping_unresolved,211758,,
function_4a64e0,replacement_mapping_unresolved,211816,,
function_4a65e0,replacement_mapping_unresolved,211849,,
function_4a6650,replacement_mapping_unresolved,211919,,
function_4a6680,replacement_mapping_unresolved,211951,,
function_4a66a0,replacement_mapping_unresolved,211957,,
function_4a66e0,replacement_mapping_unresolved,212005,,
function_4a6700,replacement_mapping_unresolved,212011,,
function_4a6720,replacement_mapping_unresolved,212023,,
function_4a6730,replacement_mapping_unresolved,212033,,
